date,year,n1,n2,n3,n4,n5,n6,div1_prize,div1_winners,url
6/5/2008,2008,7,8,13,26,28,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-05-06
8/5/2008,2008,16,24,31,35,37,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-05-08
10/5/2008,2008,5,6,27,41,47,49,0,0,https://lottery.hk/en/mark-six/results/2008-05-10
13/5/2008,2008,8,19,26,34,37,40,"3,793,175",3,https://lottery.hk/en/mark-six/results/2008-05-13
15/5/2008,2008,7,21,22,38,45,47,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-05-15
17/5/2008,2008,3,18,24,45,46,48,0,0,https://lottery.hk/en/mark-six/results/2008-05-17
20/5/2008,2008,1,4,6,23,25,47,"13,369,550",2,https://lottery.hk/en/mark-six/results/2008-05-20
22/5/2008,2008,1,19,23,29,34,41,0,0,https://lottery.hk/en/mark-six/results/2008-05-22
24/5/2008,2008,1,5,12,14,19,31,"10,181,005",1,https://lottery.hk/en/mark-six/results/2008-05-24
27/5/2008,2008,22,23,24,28,29,43,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-05-27
29/5/2008,2008,1,6,27,39,44,49,0,0,https://lottery.hk/en/mark-six/results/2008-05-29
31/5/2008,2008,11,26,31,34,36,42,0,0,https://lottery.hk/en/mark-six/results/2008-05-31
3/6/2008,2008,5,32,33,40,41,49,"15,394,260",2,https://lottery.hk/en/mark-six/results/2008-06-03
7/6/2008,2008,6,11,14,23,39,45,"1,666,665",3,https://lottery.hk/en/mark-six/results/2008-06-07
10/6/2008,2008,2,7,11,20,29,45,0,0,https://lottery.hk/en/mark-six/results/2008-06-10
12/6/2008,2008,4,6,9,15,22,37,0,0,https://lottery.hk/en/mark-six/results/2008-06-12
14/6/2008,2008,3,15,19,40,41,44,0,0,https://lottery.hk/en/mark-six/results/2008-06-14
17/6/2008,2008,3,5,6,13,31,32,"18,784,070",1,https://lottery.hk/en/mark-six/results/2008-06-17
19/6/2008,2008,2,11,18,26,39,45,0,0,https://lottery.hk/en/mark-six/results/2008-06-19
21/6/2008,2008,1,5,13,29,34,44,0,0,https://lottery.hk/en/mark-six/results/2008-06-21
24/6/2008,2008,8,9,22,27,29,42,0,0,https://lottery.hk/en/mark-six/results/2008-06-24
27/6/2008,2008,8,33,39,40,46,48,"41,873,410",1,https://lottery.hk/en/mark-six/results/2008-06-27
29/6/2008,2008,1,2,7,19,28,34,0,0,https://lottery.hk/en/mark-six/results/2008-06-29
2/7/2008,2008,3,21,26,29,31,48,0,0,https://lottery.hk/en/mark-six/results/2008-07-02
5/7/2008,2008,2,6,7,15,20,38,0,0,https://lottery.hk/en/mark-six/results/2008-07-05
8/7/2008,2008,15,18,19,21,24,26,"24,237,205",1,https://lottery.hk/en/mark-six/results/2008-07-08
10/7/2008,2008,5,12,17,18,41,44,0,0,https://lottery.hk/en/mark-six/results/2008-07-10
12/7/2008,2008,5,21,25,27,38,40,0,0,https://lottery.hk/en/mark-six/results/2008-07-12
15/7/2008,2008,9,17,19,24,38,47,0,0,https://lottery.hk/en/mark-six/results/2008-07-15
17/7/2008,2008,15,18,25,27,38,47,"23,170,400",1,https://lottery.hk/en/mark-six/results/2008-07-17
19/7/2008,2008,1,18,24,29,35,46,0,0,https://lottery.hk/en/mark-six/results/2008-07-19
22/7/2008,2008,10,29,33,40,43,45,0,0,https://lottery.hk/en/mark-six/results/2008-07-22
24/7/2008,2008,5,15,29,31,38,45,"14,898,955",1,https://lottery.hk/en/mark-six/results/2008-07-24
26/7/2008,2008,9,10,12,13,41,48,0,0,https://lottery.hk/en/mark-six/results/2008-07-26
29/7/2008,2008,7,15,25,34,35,38,0,0,https://lottery.hk/en/mark-six/results/2008-07-29
31/7/2008,2008,1,8,25,33,34,41,"13,827,980",3,https://lottery.hk/en/mark-six/results/2008-07-31
2/8/2008,2008,4,6,8,11,33,35,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-08-02
5/8/2008,2008,6,11,16,38,42,49,0,0,https://lottery.hk/en/mark-six/results/2008-08-05
7/8/2008,2008,3,17,23,24,30,47,"4,860,685",2,https://lottery.hk/en/mark-six/results/2008-08-07
9/8/2008,2008,8,15,19,21,32,42,0,0,https://lottery.hk/en/mark-six/results/2008-08-09
12/8/2008,2008,10,11,15,26,28,31,0,0,https://lottery.hk/en/mark-six/results/2008-08-12
14/8/2008,2008,16,20,23,27,41,46,"16,071,565",1,https://lottery.hk/en/mark-six/results/2008-08-14
16/8/2008,2008,14,25,32,38,43,46,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-08-16
19/8/2008,2008,7,19,24,26,32,39,0,0,https://lottery.hk/en/mark-six/results/2008-08-19
21/8/2008,2008,1,3,20,21,35,37,0,0,https://lottery.hk/en/mark-six/results/2008-08-21
23/8/2008,2008,3,9,10,20,25,34,"13,831,390",1,https://lottery.hk/en/mark-six/results/2008-08-23
26/8/2008,2008,2,13,19,25,30,43,0,0,https://lottery.hk/en/mark-six/results/2008-08-26
28/8/2008,2008,1,21,27,31,34,38,0,0,https://lottery.hk/en/mark-six/results/2008-08-28
30/8/2008,2008,2,8,10,37,44,49,0,0,https://lottery.hk/en/mark-six/results/2008-08-30
2/9/2008,2008,9,13,16,22,24,31,0,0,https://lottery.hk/en/mark-six/results/2008-09-02
4/9/2008,2008,7,17,22,26,31,42,0,0,https://lottery.hk/en/mark-six/results/2008-09-04
6/9/2008,2008,4,10,18,22,23,38,"19,842,215",2,https://lottery.hk/en/mark-six/results/2008-09-06
9/9/2008,2008,3,7,15,23,29,48,"20,794,020",2,https://lottery.hk/en/mark-six/results/2008-09-09
11/9/2008,2008,2,8,12,20,25,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-09-11
13/9/2008,2008,3,8,9,16,34,46,0,0,https://lottery.hk/en/mark-six/results/2008-09-13
16/9/2008,2008,4,9,14,25,36,40,"9,031,915",1,https://lottery.hk/en/mark-six/results/2008-09-16
18/9/2008,2008,2,17,34,38,46,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-09-18
20/9/2008,2008,4,5,10,27,28,49,0,0,https://lottery.hk/en/mark-six/results/2008-09-20
25/9/2008,2008,1,4,15,16,29,46,0,0,https://lottery.hk/en/mark-six/results/2008-09-25
27/9/2008,2008,7,17,33,36,39,44,0,0,https://lottery.hk/en/mark-six/results/2008-09-27
30/9/2008,2008,11,26,27,39,40,47,0,0,https://lottery.hk/en/mark-six/results/2008-09-30
2/10/2008,2008,13,17,20,29,32,42,"35,092,340",1,https://lottery.hk/en/mark-six/results/2008-10-02
4/10/2008,2008,4,14,16,19,22,35,0,0,https://lottery.hk/en/mark-six/results/2008-10-04
7/10/2008,2008,4,10,26,34,46,49,"4,535,500",2,https://lottery.hk/en/mark-six/results/2008-10-07
9/10/2008,2008,1,2,12,19,27,38,"14,349,375",2,https://lottery.hk/en/mark-six/results/2008-10-09
11/10/2008,2008,8,11,35,37,38,46,0,0,https://lottery.hk/en/mark-six/results/2008-10-11
14/10/2008,2008,11,14,19,21,41,44,"9,694,050",1,https://lottery.hk/en/mark-six/results/2008-10-14
16/10/2008,2008,6,21,31,40,42,44,0,0,https://lottery.hk/en/mark-six/results/2008-10-16
18/10/2008,2008,3,6,7,9,32,35,0,0,https://lottery.hk/en/mark-six/results/2008-10-18
21/10/2008,2008,1,8,9,32,35,37,0,0,https://lottery.hk/en/mark-six/results/2008-10-21
23/10/2008,2008,5,9,19,21,27,46,0,0,https://lottery.hk/en/mark-six/results/2008-10-23
25/10/2008,2008,3,13,18,20,22,30,0,0,https://lottery.hk/en/mark-six/results/2008-10-25
28/10/2008,2008,3,10,11,13,26,48,0,0,https://lottery.hk/en/mark-six/results/2008-10-28
30/10/2008,2008,5,13,23,33,37,40,"48,890,260",1,https://lottery.hk/en/mark-six/results/2008-10-30
1/11/2008,2008,11,17,19,23,32,44,0,0,https://lottery.hk/en/mark-six/results/2008-11-01
3/11/2008,2008,1,8,20,25,38,43,0,0,https://lottery.hk/en/mark-six/results/2008-11-03
6/11/2008,2008,5,6,28,35,42,43,0,0,https://lottery.hk/en/mark-six/results/2008-11-06
9/11/2008,2008,1,4,6,15,24,48,"12,176,225",2,https://lottery.hk/en/mark-six/results/2008-11-09
11/11/2008,2008,17,19,20,27,32,35,0,0,https://lottery.hk/en/mark-six/results/2008-11-11
13/11/2008,2008,9,10,20,33,34,43,"13,659,900",3,https://lottery.hk/en/mark-six/results/2008-11-13
15/11/2008,2008,2,5,8,24,32,37,0,0,https://lottery.hk/en/mark-six/results/2008-11-15
18/11/2008,2008,5,11,18,28,29,32,0,0,https://lottery.hk/en/mark-six/results/2008-11-18
20/11/2008,2008,4,13,31,36,40,41,"14,286,415",1,https://lottery.hk/en/mark-six/results/2008-11-20
22/11/2008,2008,1,3,4,17,24,28,0,0,https://lottery.hk/en/mark-six/results/2008-11-22
25/11/2008,2008,3,9,18,38,46,48,0,0,https://lottery.hk/en/mark-six/results/2008-11-25
27/11/2008,2008,4,6,14,21,36,46,0,0,https://lottery.hk/en/mark-six/results/2008-11-27
29/11/2008,2008,5,6,27,33,36,37,"21,325,340",1,https://lottery.hk/en/mark-six/results/2008-11-29
2/12/2008,2008,3,13,29,30,31,43,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-12-02
4/12/2008,2008,8,10,28,35,37,47,0,0,https://lottery.hk/en/mark-six/results/2008-12-04
7/12/2008,2008,4,9,17,26,28,30,0,0,https://lottery.hk/en/mark-six/results/2008-12-07
9/12/2008,2008,7,14,21,43,44,47,"29,663,860",1,https://lottery.hk/en/mark-six/results/2008-12-09
11/12/2008,2008,1,10,11,41,47,48,"5,000,000",1,https://lottery.hk/en/mark-six/results/2008-12-11
13/12/2008,2008,1,7,27,36,40,48,0,0,https://lottery.hk/en/mark-six/results/2008-12-13
16/12/2008,2008,21,29,32,36,38,44,0,0,https://lottery.hk/en/mark-six/results/2008-12-16
18/12/2008,2008,2,22,27,31,40,46,"16,252,200",1,https://lottery.hk/en/mark-six/results/2008-12-18
21/12/2008,2008,6,13,20,26,34,40,0,0,https://lottery.hk/en/mark-six/results/2008-12-21
23/12/2008,2008,22,24,26,29,33,48,0,0,https://lottery.hk/en/mark-six/results/2008-12-23
27/12/2008,2008,2,17,19,21,24,34,"29,659,155",2,https://lottery.hk/en/mark-six/results/2008-12-27
30/12/2008,2008,4,8,18,29,40,47,0,0,https://lottery.hk/en/mark-six/results/2008-12-30
3/1/2009,2009,2,10,16,21,22,30,0,0,https://lottery.hk/en/mark-six/results/2009-01-03
6/1/2009,2009,9,14,23,30,42,45,"8,335,270",2,https://lottery.hk/en/mark-six/results/2009-01-06
8/1/2009,2009,18,19,22,33,42,46,0,0,https://lottery.hk/en/mark-six/results/2009-01-08
11/1/2009,2009,3,7,16,19,44,47,0,0,https://lottery.hk/en/mark-six/results/2009-01-11
13/1/2009,2009,12,15,36,40,41,49,"16,231,080",1,https://lottery.hk/en/mark-six/results/2009-01-13
15/1/2009,2009,6,9,10,12,24,32,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-01-15
17/1/2009,2009,1,15,16,28,29,47,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-01-17
20/1/2009,2009,5,13,22,29,34,42,0,0,https://lottery.hk/en/mark-six/results/2009-01-20
23/1/2009,2009,5,17,37,38,44,47,"37,514,940",2,https://lottery.hk/en/mark-six/results/2009-01-23
25/1/2009,2009,4,12,19,40,44,47,0,0,https://lottery.hk/en/mark-six/results/2009-01-25
27/1/2009,2009,7,13,17,21,42,45,0,0,https://lottery.hk/en/mark-six/results/2009-01-27
29/1/2009,2009,6,8,9,17,25,36,0,0,https://lottery.hk/en/mark-six/results/2009-01-29
31/1/2009,2009,4,9,10,14,24,29,"6,222,920",3,https://lottery.hk/en/mark-six/results/2009-01-31
3/2/2009,2009,8,12,26,31,44,46,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-02-03
5/2/2009,2009,3,23,25,36,46,47,0,0,https://lottery.hk/en/mark-six/results/2009-02-05
7/2/2009,2009,9,12,42,44,45,48,0,0,https://lottery.hk/en/mark-six/results/2009-02-07
10/2/2009,2009,4,6,14,21,24,48,"7,699,240",2,https://lottery.hk/en/mark-six/results/2009-02-10
12/2/2009,2009,10,14,22,28,32,42,0,0,https://lottery.hk/en/mark-six/results/2009-02-12
14/2/2009,2009,12,17,31,37,39,46,0,0,https://lottery.hk/en/mark-six/results/2009-02-14
17/2/2009,2009,8,12,15,26,39,44,"14,101,445",2,https://lottery.hk/en/mark-six/results/2009-02-17
19/2/2009,2009,6,9,16,26,29,36,"555,555",9,https://lottery.hk/en/mark-six/results/2009-02-19
21/2/2009,2009,7,8,14,15,20,21,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-02-21
24/2/2009,2009,1,9,32,37,38,47,0,0,https://lottery.hk/en/mark-six/results/2009-02-24
26/2/2009,2009,14,15,19,23,24,25,0,0,https://lottery.hk/en/mark-six/results/2009-02-26
28/2/2009,2009,5,15,22,24,34,46,0,0,https://lottery.hk/en/mark-six/results/2009-02-28
3/3/2009,2009,22,25,30,37,38,49,0,0,https://lottery.hk/en/mark-six/results/2009-03-03
5/3/2009,2009,2,7,17,20,33,47,"17,493,305",2,https://lottery.hk/en/mark-six/results/2009-03-05
8/3/2009,2009,3,4,11,28,37,40,0,0,https://lottery.hk/en/mark-six/results/2009-03-08
10/3/2009,2009,21,27,32,33,39,48,0,0,https://lottery.hk/en/mark-six/results/2009-03-10
12/3/2009,2009,2,12,15,16,30,32,"13,038,055",3,https://lottery.hk/en/mark-six/results/2009-03-12
14/3/2009,2009,10,16,19,33,42,43,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-03-14
17/3/2009,2009,11,12,14,17,21,37,"2,500,000",2,https://lottery.hk/en/mark-six/results/2009-03-17
19/3/2009,2009,6,14,18,21,32,46,0,0,https://lottery.hk/en/mark-six/results/2009-03-19
21/3/2009,2009,13,23,27,32,34,43,0,0,https://lottery.hk/en/mark-six/results/2009-03-21
24/3/2009,2009,4,12,15,16,38,46,0,0,https://lottery.hk/en/mark-six/results/2009-03-24
26/3/2009,2009,5,14,34,36,38,42,"22,911,730",1,https://lottery.hk/en/mark-six/results/2009-03-26
29/3/2009,2009,24,32,36,40,42,43,0,0,https://lottery.hk/en/mark-six/results/2009-03-29
31/3/2009,2009,1,7,15,23,29,35,"9,361,260",1,https://lottery.hk/en/mark-six/results/2009-03-31
2/4/2009,2009,7,13,20,33,39,45,0,0,https://lottery.hk/en/mark-six/results/2009-04-02
4/4/2009,2009,2,6,10,17,18,46,0,0,https://lottery.hk/en/mark-six/results/2009-04-04
7/4/2009,2009,4,21,22,29,41,45,"31,041,760",1,https://lottery.hk/en/mark-six/results/2009-04-07
9/4/2009,2009,7,9,22,29,44,49,0,0,https://lottery.hk/en/mark-six/results/2009-04-09
11/4/2009,2009,3,16,25,38,45,47,0,0,https://lottery.hk/en/mark-six/results/2009-04-11
14/4/2009,2009,2,7,22,27,41,42,0,0,https://lottery.hk/en/mark-six/results/2009-04-14
16/4/2009,2009,1,11,12,19,28,30,"9,855,770",2,https://lottery.hk/en/mark-six/results/2009-04-16
18/4/2009,2009,10,14,22,29,33,48,0,0,https://lottery.hk/en/mark-six/results/2009-04-18
21/4/2009,2009,4,18,31,41,42,43,"10,013,435",1,https://lottery.hk/en/mark-six/results/2009-04-21
23/4/2009,2009,15,20,34,42,45,46,0,0,https://lottery.hk/en/mark-six/results/2009-04-23
25/4/2009,2009,4,17,34,38,46,49,0,0,https://lottery.hk/en/mark-six/results/2009-04-25
28/4/2009,2009,3,7,20,34,36,41,0,0,https://lottery.hk/en/mark-six/results/2009-04-28
30/4/2009,2009,8,11,21,30,38,49,"23,304,255",1,https://lottery.hk/en/mark-six/results/2009-04-30
2/5/2009,2009,1,6,18,29,39,48,0,0,https://lottery.hk/en/mark-six/results/2009-05-02
5/5/2009,2009,5,29,30,31,41,45,"5,086,930",2,https://lottery.hk/en/mark-six/results/2009-05-05
7/5/2009,2009,2,3,7,9,16,34,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-05-07
10/5/2009,2009,11,14,21,28,41,48,0,0,https://lottery.hk/en/mark-six/results/2009-05-10
12/5/2009,2009,9,25,29,36,38,41,0,0,https://lottery.hk/en/mark-six/results/2009-05-12
14/5/2009,2009,6,23,31,43,46,49,0,0,https://lottery.hk/en/mark-six/results/2009-05-14
16/5/2009,2009,3,7,11,18,20,27,0,0,https://lottery.hk/en/mark-six/results/2009-05-16
19/5/2009,2009,28,33,36,38,40,45,"32,332,150",1,https://lottery.hk/en/mark-six/results/2009-05-19
23/5/2009,2009,1,8,21,32,37,46,0,0,https://lottery.hk/en/mark-six/results/2009-05-23
26/5/2009,2009,11,14,19,25,27,47,"31,180,415",1,https://lottery.hk/en/mark-six/results/2009-05-26
28/5/2009,2009,2,12,20,28,46,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-05-28
30/5/2009,2009,9,12,14,20,27,36,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-05-30
2/6/2009,2009,5,7,18,26,29,47,0,0,https://lottery.hk/en/mark-six/results/2009-06-02
4/6/2009,2009,4,9,19,22,24,43,0,0,https://lottery.hk/en/mark-six/results/2009-06-04
6/6/2009,2009,1,5,8,23,32,48,0,0,https://lottery.hk/en/mark-six/results/2009-06-06
9/6/2009,2009,7,13,16,35,42,46,0,0,https://lottery.hk/en/mark-six/results/2009-06-09
11/6/2009,2009,8,11,15,20,33,43,0,0,https://lottery.hk/en/mark-six/results/2009-06-11
14/6/2009,2009,12,13,25,39,42,43,"37,337,865",1,https://lottery.hk/en/mark-six/results/2009-06-14
16/6/2009,2009,16,25,27,30,37,41,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-06-16
18/6/2009,2009,2,11,17,19,22,26,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-06-18
20/6/2009,2009,7,11,24,32,35,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-06-20
23/6/2009,2009,1,19,34,39,43,48,"40,097,340",1,https://lottery.hk/en/mark-six/results/2009-06-23
25/6/2009,2009,12,19,26,30,36,45,0,0,https://lottery.hk/en/mark-six/results/2009-06-25
27/6/2009,2009,16,18,21,26,30,48,0,0,https://lottery.hk/en/mark-six/results/2009-06-27
30/6/2009,2009,5,11,15,17,25,46,0,0,https://lottery.hk/en/mark-six/results/2009-06-30
2/7/2009,2009,6,19,22,24,29,40,"23,037,500",1,https://lottery.hk/en/mark-six/results/2009-07-02
4/7/2009,2009,2,14,17,19,20,49,0,0,https://lottery.hk/en/mark-six/results/2009-07-04
7/7/2009,2009,6,27,30,38,41,47,"10,490,230",1,https://lottery.hk/en/mark-six/results/2009-07-07
9/7/2009,2009,4,24,26,30,31,46,0,0,https://lottery.hk/en/mark-six/results/2009-07-09
11/7/2009,2009,2,9,18,21,32,47,"10,746,100",1,https://lottery.hk/en/mark-six/results/2009-07-11
14/7/2009,2009,2,10,19,39,46,47,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-07-14
16/7/2009,2009,3,5,14,17,29,45,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-07-16
18/7/2009,2009,24,28,29,38,39,41,0,0,https://lottery.hk/en/mark-six/results/2009-07-18
21/7/2009,2009,1,4,6,13,15,48,0,0,https://lottery.hk/en/mark-six/results/2009-07-21
23/7/2009,2009,1,3,11,15,39,47,"16,800,000",1,https://lottery.hk/en/mark-six/results/2009-07-23
25/7/2009,2009,4,22,23,31,36,47,0,0,https://lottery.hk/en/mark-six/results/2009-07-25
28/7/2009,2009,4,11,20,28,46,49,"30,473,820",1,https://lottery.hk/en/mark-six/results/2009-07-28
30/7/2009,2009,4,11,12,18,21,40,0,0,https://lottery.hk/en/mark-six/results/2009-07-30
1/8/2009,2009,1,8,20,45,47,48,0,0,https://lottery.hk/en/mark-six/results/2009-08-01
4/8/2009,2009,9,27,32,34,36,37,0,0,https://lottery.hk/en/mark-six/results/2009-08-04
6/8/2009,2009,18,28,38,39,47,48,"6,153,815",3,https://lottery.hk/en/mark-six/results/2009-08-06
8/8/2009,2009,5,8,10,11,23,30,"1,000,000",5,https://lottery.hk/en/mark-six/results/2009-08-08
11/8/2009,2009,1,15,23,24,31,39,0,0,https://lottery.hk/en/mark-six/results/2009-08-11
13/8/2009,2009,3,6,18,27,29,37,0,0,https://lottery.hk/en/mark-six/results/2009-08-13
15/8/2009,2009,6,16,20,23,24,34,0,0,https://lottery.hk/en/mark-six/results/2009-08-15
18/8/2009,2009,1,3,15,18,20,33,0,0,https://lottery.hk/en/mark-six/results/2009-08-18
20/8/2009,2009,12,15,22,26,27,29,"29,692,395",1,https://lottery.hk/en/mark-six/results/2009-08-20
22/8/2009,2009,3,4,12,29,32,48,0,0,https://lottery.hk/en/mark-six/results/2009-08-22
25/8/2009,2009,5,11,12,15,24,32,0,0,https://lottery.hk/en/mark-six/results/2009-08-25
27/8/2009,2009,5,8,17,24,30,42,0,0,https://lottery.hk/en/mark-six/results/2009-08-27
29/8/2009,2009,4,17,18,26,33,35,0,0,https://lottery.hk/en/mark-six/results/2009-08-29
1/9/2009,2009,17,19,22,27,40,46,"16,408,335",2,https://lottery.hk/en/mark-six/results/2009-09-01
4/9/2009,2009,6,9,14,17,47,49,0,0,https://lottery.hk/en/mark-six/results/2009-09-04
6/9/2009,2009,9,24,35,40,41,48,0,0,https://lottery.hk/en/mark-six/results/2009-09-06
8/9/2009,2009,11,13,16,20,21,28,"7,612,335",2,https://lottery.hk/en/mark-six/results/2009-09-08
10/9/2009,2009,7,29,31,32,33,35,0,0,https://lottery.hk/en/mark-six/results/2009-09-10
12/9/2009,2009,1,3,14,17,35,43,0,0,https://lottery.hk/en/mark-six/results/2009-09-12
15/9/2009,2009,11,14,16,17,35,49,0,0,https://lottery.hk/en/mark-six/results/2009-09-15
17/9/2009,2009,19,21,24,28,30,48,"22,080,625",1,https://lottery.hk/en/mark-six/results/2009-09-17
19/9/2009,2009,20,23,28,37,39,41,0,0,https://lottery.hk/en/mark-six/results/2009-09-19
22/9/2009,2009,1,5,9,18,24,32,0,0,https://lottery.hk/en/mark-six/results/2009-09-22
24/9/2009,2009,9,19,22,26,34,36,"13,320,465",1,https://lottery.hk/en/mark-six/results/2009-09-24
27/9/2009,2009,1,3,9,30,41,47,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-09-27
29/9/2009,2009,1,5,15,33,40,48,"30,628,460",1,https://lottery.hk/en/mark-six/results/2009-09-29
3/10/2009,2009,4,6,11,16,22,39,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-10-03
6/10/2009,2009,12,15,17,24,36,49,0,0,https://lottery.hk/en/mark-six/results/2009-10-06
8/10/2009,2009,21,31,33,35,39,44,0,0,https://lottery.hk/en/mark-six/results/2009-10-08
10/10/2009,2009,2,12,16,19,20,49,"16,868,270",1,https://lottery.hk/en/mark-six/results/2009-10-10
13/10/2009,2009,13,15,18,36,43,45,"5,000,000",1,https://lottery.hk/en/mark-six/results/2009-10-13
15/10/2009,2009,15,17,22,37,39,47,0,0,https://lottery.hk/en/mark-six/results/2009-10-15
18/10/2009,2009,2,4,15,20,32,42,0,0,https://lottery.hk/en/mark-six/results/2009-10-18
20/10/2009,2009,8,26,34,36,39,46,0,0,https://lottery.hk/en/mark-six/results/2009-10-20
22/10/2009,2009,1,2,24,29,40,47,0,0,https://lottery.hk/en/mark-six/results/2009-10-22
24/10/2009,2009,22,25,26,34,41,45,"15,187,950",2,https://lottery.hk/en/mark-six/results/2009-10-24
27/10/2009,2009,13,16,31,35,41,42,0,0,https://lottery.hk/en/mark-six/results/2009-10-27
29/10/2009,2009,13,14,15,16,18,44,0,0,https://lottery.hk/en/mark-six/results/2009-10-29
31/10/2009,2009,11,25,27,29,30,44,0,0,https://lottery.hk/en/mark-six/results/2009-10-31
3/11/2009,2009,3,19,33,42,43,45,"24,323,900",1,https://lottery.hk/en/mark-six/results/2009-11-03
5/11/2009,2009,3,9,13,31,40,42,0,0,https://lottery.hk/en/mark-six/results/2009-11-05
8/11/2009,2009,2,17,27,32,35,38,"9,883,590",1,https://lottery.hk/en/mark-six/results/2009-11-08
10/11/2009,2009,2,8,18,22,24,35,0,0,https://lottery.hk/en/mark-six/results/2009-11-10
12/11/2009,2009,1,6,9,10,20,46,"7,571,125",1,https://lottery.hk/en/mark-six/results/2009-11-12
